X,Y
69.60062763972971,57.89507327496921
69.87776734572283,58.884663118609964
69.87776734572283,58.884663118609964
69.67989965672285,59.35000898877876
52.738823864910486,28.646922297896964
51.917265141167036,27.588840852442466
51.11687983181803,26.38373675400306
50.95335814317083,25.94013911360407
51.11687983181803,26.38373675400306
51.366627480616266,26.627818093578387
51.736557552704,27.481454268749925
51.917265141167036,27.588840852442466
51.736557552704,27.481454268749925
51.366627480616266,26.627818093578387
50.70266035517996,25.547178300667976
50.76709070187707,25.741229882028883
50.76709070187707,25.741229882028883
50.95335814317083,25.94013911360407
52.738823864910486,28.646922297896964
52.8550758758459,29.07851024667576
53.771748316555225,29.850130135382532
52.8550758758459,29.07851024667576
69.51833614641946,59.82656920099085
69.50040075059844,59.63987195438421
69.32650587650166,60.53376303328788
68.71967309161506,60.380268839059184
69.67989965672285,59.35000898877876
69.50110132705521,59.517850486349026
69.50110132705521,59.517850486349026
69.50040075059844,59.63987195438421
60.86257136809676,40.586174009107346
62.195240578424105,42.57017970274656
65.5123169131456,59.60181219679952
65.70217757152649,59.798720704926325
66.04755210654876,58.59688802008726
66.44100852458179,58.74853103850498
66.52128290637455,59.378834918014064
65.70217757152649,59.798720704926325
65.76289552570678,60.53988245128272
67.10500405271715,60.61300861558419
68.71967309161506,60.380268839059184
68.52433326330804,60.355463980619824
68.52433326330804,60.355463980619824
68.30986286907273,60.65237455932362
61.76095995065076,60.53818686987051
62.32379220428211,60.504505418378805
62.32379220428211,60.504505418378805
63.095668587879686,60.83755468639337
53.616092360581895,56.85557032893818
53.493335051200816,56.83262740234055
50.8578146440849,56.738228241684006
52.181985125516405,56.71605874466596
52.181985125516405,56.71605874466596
52.189496535258996,56.720715538356835
52.18947400295544,57.4670364473156
52.024221571194005,57.475551665160935
50.90900428155847,57.98699428293818
52.024221571194005,57.475551665160935
52.24152100960321,57.5336817513898
52.24151670729885,57.765379642522234
52.24152100960321,57.5336817513898
52.18947400295544,57.4670364473156
56.57115624225319,59.56950373920971
56.35845390000081,59.92015676574221
56.35845390000081,59.92015676574221
55.37117566697187,59.471941532834904
50.11942273012487,60.51601822484301
49.749912294761096,60.53815078131407
58.86145257044643,59.61813649238832
57.718300604108116,59.70430293024876
58.404294336865135,58.6521462319916
58.21395524072372,58.66073523041346
59.029717588569156,60.39935509676456
59.04999422212127,60.48673205359892
59.04999422212127,60.48673205359892
59.09069551780142,60.538605287488856
59.09069551780142,60.538605287488856
60.03156249697773,60.48164680103756
60.25222828927912,59.79941794809813
59.95844812073468,59.474547382203646
57.69389864757658,59.72177405544735
57.718300604108116,59.70430293024876
57.69389864757658,59.72177405544735
