30,40
70,40
31,41
69,41
32,42
68,42
33,43
67,43
34,44
66,44
35,45
65,45
36,46
64,46
37,47
63,47
38,48
62,48
39,49
61,49
40,50
41,50
42,50
43,50
44,50
45,50
46,50
47,50
48,50
49,50
50,50
51,50
52,50
53,50
54,50
55,50
56,50
57,50
58,50
59,50
60,50
39,51
61,51
38,52
62,52
37,53
63,53
36,54
64,54
35,55
65,55
34,56
66,56
33,57
67,57
32,58
68,58
31,59
69,59
30,60
70,60
